PageName,ElementCount,PopupOpened,WindowCount,HasIframes,IframeCount,ProcessingTime_ms,PageURL,PageTitle,ErrorOccurred,ErrorMessage,Timestamp,InputCount,SelectCount,TextareaCount,TotalInputElements,VisibleInputs,HiddenInputs
Amendment to Collection Purchased,0,Yes,2,No,0,32201,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:51:48,0,0,0,0,0,0
Purchase of Avalised Collection,0,Yes,2,No,0,32242,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:52:28,0,0,0,0,0,0
Amendment to Avalised Collection Purchased,0,Yes,2,No,0,32264,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:53:07,0,0,0,0,0,0
Return of outward collections,0,Yes,2,No,0,32225,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:53:47,0,0,0,0,0,0
Return of outward collections,0,Yes,2,No,0,32429,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:54:26,0,0,0,0,0,0
Closure of outward collections,0,Yes,2,No,0,32230,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:55:06,0,0,0,0,0,0
Messages Processed,0,Yes,2,No,0,32238,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:55:46,0,0,0,0,0,0
Messages Processed,0,Yes,2,No,0,32404,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:56:25,0,0,0,0,0,0
Lodge Import Documents,0,Yes,2,No,0,32259,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:57:05,0,0,0,0,0,0
Lodge Import Documents,0,Yes,2,No,0,32360,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:57:45,0,0,0,0,0,0
Lodge Import Documents,0,Yes,2,No,0,32287,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:58:25,0,0,0,0,0,0
Amend Import Documents,0,Yes,2,No,0,32204,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:59:04,0,0,0,0,0,0
Sight Payment of Import Docs,0,Yes,2,No,0,32245,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 06:59:44,0,0,0,0,0,0
Usance Payment,0,Yes,2,No,0,32384,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:00:23,0,0,0,0,0,0
Lodge Export Documents,0,Yes,2,No,0,32455,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:01:03,0,0,0,0,0,0
Lodge Export Documents,0,Yes,2,No,0,32312,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:01:43,0,0,0,0,0,0
Amend Export Documents,0,Yes,2,No,0,32398,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:02:23,0,0,0,0,0,0
Sight Payment of Export Docs,0,Yes,2,No,0,32174,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:03:03,0,0,0,0,0,0
Usance Payment,0,Yes,2,No,0,32309,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:03:42,0,0,0,0,0,0
Lodge Import Advance Payment,0,Yes,2,No,0,32305,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:04:22,0,0,0,0,0,0
Lodge Import Advance Payment,0,Yes,2,No,0,32214,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:05:02,0,0,0,0,0,0
Lodge Import Advance Payment,0,Yes,2,No,0,32267,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:05:41,0,0,0,0,0,0
Amend Import Advance Payment,0,Yes,2,No,0,32217,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:06:21,0,0,0,0,0,0
Lodge Export Advance Payment,0,Yes,2,No,0,32259,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:07:00,0,0,0,0,0,0
Lodge Export Advance Payment,0,Yes,2,No,0,32231,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:07:40,0,0,0,0,0,0
Amend Export Advance Payment,0,Yes,2,No,0,32298,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:08:20,0,0,0,0,0,0
LC Reimbursement Transactions,0,Yes,2,No,0,32293,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:08:59,0,0,0,0,0,0
LC Reimbursement Transactions,0,Yes,2,No,0,32227,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:09:39,0,0,0,0,0,0
Reimbursement Authorisation,0,Yes,2,No,0,32295,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:10:19,0,0,0,0,0,0
Unauthorised LC / Colln Transactions,0,Yes,2,No,0,32351,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:10:58,0,0,0,0,0,0
Unauthorised LC / Colln Transactions,0,Yes,2,No,0,32388,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:11:38,0,0,0,0,0,0
Unauthorised Drawings,0,Yes,2,No,0,32168,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:12:18,0,0,0,0,0,0
Unauthorised ChargesS,0,Yes,2,No,0,32307,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:12:57,0,0,0,0,0,0
Import LCs Outstanding,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 07:13:39,0,0,0,0,0,0
Avalised Inward Collections,0,Yes,2,No,0,32259,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:13:43,0,0,0,0,0,0
Import Drawing Payment Orders,0,Yes,2,No,0,32273,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:14:23,0,0,0,0,0,0
Export Drawing Payment Orders,0,Yes,2,No,0,32234,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:15:02,0,0,0,0,0,0
Issue of Generic Undertaking,0,Yes,2,No,0,32336,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:15:42,0,0,0,0,0,0
Issue of Generic Undertaking,0,Yes,2,No,0,32248,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:16:22,0,0,0,0,0,0
Issue of Generic Undertaking,0,Yes,2,No,0,32278,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:17:01,0,0,0,0,0,0
Issue of Generic Undertaking,0,Yes,2,No,0,32232,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:17:41,0,0,0,0,0,0
Issue of Generic Undertaking,0,Yes,2,No,0,32313,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:18:21,0,0,0,0,0,0
Issue of Bid Bond,0,Yes,2,No,0,32230,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:19:00,0,0,0,0,0,0
Issue of Performance Bond,0,Yes,2,No,0,32342,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:19:40,0,0,0,0,0,0
Issue of Shipping Guarantee,0,Yes,2,No,0,32295,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:20:20,0,0,0,0,0,0
Issue of Standby LC,0,Yes,2,No,0,32331,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:21:00,0,0,0,0,0,0
Issue of Standby LC,0,Yes,2,No,0,32354,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:21:40,0,0,0,0,0,0
Amend/Reverse - Guarantee Issued,0,Yes,2,No,0,32248,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:22:20,0,0,0,0,0,0
Amend/Reverse - Guarantee Issued,0,Yes,2,No,0,32191,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:22:59,0,0,0,0,0,0
Amend/Reverse - Guarantee Issued,0,Yes,2,No,0,32396,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:23:39,0,0,0,0,0,0
Amendment Response To Guarantee Issued,0,Yes,2,No,0,32240,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:24:19,0,0,0,0,0,0
Internet Amend Requests,0,Yes,2,No,0,32226,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:24:58,0,0,0,0,0,0
Register Claim under Guarantee,0,Yes,2,No,0,32270,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:25:38,0,0,0,0,0,0
Register Claim under Guarantee,0,Yes,2,No,0,32235,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:26:18,0,0,0,0,0,0
Register Claim under Guarantee,0,Yes,2,No,0,32267,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:26:57,0,0,0,0,0,0
Pay/ Reject Claim under Guarantee,0,Yes,2,No,0,32283,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:27:37,0,0,0,0,0,0
Internet - Pending claims under Process,0,Yes,2,No,0,32343,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:28:17,0,0,0,0,0,0
Register Presentation under Standby LC,0,Yes,2,No,0,32345,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:28:57,0,0,0,0,0,0
Register Presentation under Standby LC,0,Yes,2,No,0,32327,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:29:36,0,0,0,0,0,0
Register Claim under Standby LC,0,Yes,2,No,0,32204,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:30:16,0,0,0,0,0,0
Pay/ Reject Claim under Standby LC,0,Yes,2,No,0,32365,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:30:55,0,0,0,0,0,0
Change Commission Rate,0,Yes,2,No,0,32402,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:31:35,0,0,0,0,0,0
Release Guarantee Margin,0,Yes,2,No,0,32249,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:32:15,0,0,0,0,0,0
Expiry of Guarantees,0,Yes,2,No,0,32210,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:32:55,0,0,0,0,0,0
Cancellation of Shipping Guarantee,0,Yes,2,No,0,32253,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:33:34,0,0,0,0,0,0
Reinstate Liquidated Guarantees,0,Yes,2,No,0,32305,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:34:14,0,0,0,0,0,0
Non-Extension Notification,0,Yes,2,No,0,32169,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:34:54,0,0,0,0,0,0
Internet Requests,0,Yes,2,No,0,32293,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:35:33,0,0,0,0,0,0
Internet Requests,0,Yes,2,No,0,32246,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:36:13,0,0,0,0,0,0
Inward Guarantee Swift Messages,0,Yes,2,No,0,32296,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:36:53,0,0,0,0,0,0
Inward Guarantee Swift Messages,0,Yes,2,No,0,32257,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:37:32,0,0,0,0,0,0
Issue of Multi-party Guarantee,0,Yes,2,No,0,32278,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:38:12,0,0,0,0,0,0
Issue of Multi-party Guarantee,0,Yes,2,No,0,32373,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:38:51,0,0,0,0,0,0
Amendment to Multi-party Guarantee,0,Yes,2,No,0,32261,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:39:31,0,0,0,0,0,0
Participation Taken,0,Yes,2,No,0,32259,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:40:11,0,0,0,0,0,0
Generic-Guarantee/Standby LC,0,Yes,2,No,0,32203,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:40:51,0,0,0,0,0,0
Generic-Guarantee/Standby LC,0,Yes,2,No,0,32259,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:41:30,0,0,0,0,0,0
Generic-Guarantee/Standby LC,0,Yes,2,No,0,32291,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:42:10,0,0,0,0,0,0
Guarantee Received-Covering Facility,0,Yes,2,No,0,32270,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:42:50,0,0,0,0,0,0
Inward MT760 Messages,0,Yes,2,No,0,32303,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:43:29,0,0,0,0,0,0
Inward MT760 Messages,0,Yes,2,No,0,32251,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:44:09,0,0,0,0,0,0
Amendment to Guarantee Received,0,Yes,2,No,0,32216,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:44:49,0,0,0,0,0,0
Amendment to Guarantee Received,0,Yes,2,No,0,32214,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:45:28,0,0,0,0,0,0
Amendment to Guarantee Received,0,Yes,2,No,0,32219,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:46:08,0,0,0,0,0,0
Amendment Response to Guarantee Received,0,Yes,2,No,0,32263,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:46:47,0,0,0,0,0,0
Register Claim under Guarantee Received,0,Yes,2,No,0,32307,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:47:27,0,0,0,0,0,0
Register Claim under Guarantee Received,0,Yes,2,No,0,32213,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:48:07,0,0,0,0,0,0
Register Claim under Guarantee Received,0,Yes,2,No,0,32254,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:48:46,0,0,0,0,0,0
Pay/Reject Claim under Guarantee Received,0,Yes,2,No,0,32237,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:49:26,0,0,0,0,0,0
Internet Initiated Claim Requests,0,Yes,2,No,0,32215,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:50:06,0,0,0,0,0,0
Register Presentation under StandbyLC,0,Yes,2,No,0,32217,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:50:45,0,0,0,0,0,0
Register Presentation under StandbyLC,0,Yes,2,No,0,32249,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:51:25,0,0,0,0,0,0
Register Claim under StandbyLC,0,Yes,2,No,0,32309,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:52:05,0,0,0,0,0,0
Pay/Reject Claim under StandbyLC,0,Yes,2,No,0,32284,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:52:44,0,0,0,0,0,0
Inward Guarantees Received,0,Yes,2,No,0,32257,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:53:24,0,0,0,0,0,0
Release Guarantees Liability,0,Yes,2,No,0,32245,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:54:04,0,0,0,0,0,0
Generic-Guarantee Received/Advised,0,Yes,2,No,0,32344,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:54:44,0,0,0,0,0,0
Generic-Guarantee Received/Advised,0,Yes,2,No,0,32254,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:55:24,0,0,0,0,0,0
Generic-Guarantee Received/Advised,0,Yes,2,No,0,32229,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:56:03,0,0,0,0,0,0
Amendment to Guarantee Advised,0,Yes,2,No,0,32198,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:56:43,0,0,0,0,0,0
Amendment to Guarantee Advised,0,Yes,2,No,0,32283,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:57:23,0,0,0,0,0,0
Amendment to Guarantee Advised,0,Yes,2,No,0,32231,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:58:02,0,0,0,0,0,0
Amendment Response to Guarantee Advised,0,Yes,2,No,0,32268,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:58:42,0,0,0,0,0,0
Advise Response to Presentation under Standby LC,0,Yes,2,No,0,32185,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 07:59:22,0,0,0,0,0,0
Advise Response to Presentation under Standby LC,0,Yes,2,No,0,32286,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:00:01,0,0,0,0,0,0
Advise Response to Presentation under Standby LC,0,Yes,2,No,0,32206,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:00:41,0,0,0,0,0,0
Register Claim under Standby LC Advised,0,Yes,2,No,0,32271,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:01:21,0,0,0,0,0,0
Pay/Reject Claim under Standby LC Advised,0,Yes,2,No,0,32181,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:02:00,0,0,0,0,0,0
Issue of Counter/Counter-counter Undertakings,0,Yes,2,No,0,32214,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:02:40,0,0,0,0,0,0
Issue of Counter/Counter-counter Undertakings,0,Yes,2,No,0,32253,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:03:19,0,0,0,0,0,0
Issue of Counter/Counter-counter Undertakings,0,Yes,2,No,0,32218,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:03:59,0,0,0,0,0,0
Issue of Standby LC Undertaking,0,Yes,2,No,0,32335,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:04:39,0,0,0,0,0,0
Counter/Counter-counter Undertaking,0,Yes,2,No,0,32238,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:05:18,0,0,0,0,0,0
Counter/Counter-counter Undertaking,0,Yes,2,No,0,32257,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:05:58,0,0,0,0,0,0
Counter/Counter-counter Standby LC,0,Yes,2,No,0,32314,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:06:38,0,0,0,0,0,0
List of Transferable received Undertaking,0,Yes,2,No,0,32294,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:07:17,0,0,0,0,0,0
List of Transferable received Undertaking,0,Yes,2,No,0,32233,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:07:57,0,0,0,0,0,0
Issue of Transfer Undertaking,0,Yes,2,No,0,32283,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:08:37,0,0,0,0,0,0
MD Reimbursement Processing,0,Yes,2,No,0,32161,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:09:16,0,0,0,0,0,0
MD Reimbursement Processing,0,Yes,2,No,0,32236,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:09:56,0,0,0,0,0,0
Art & Antiques Register,0,Yes,2,No,0,32271,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:10:36,0,0,0,0,0,0
Art & Antiques Register,0,Yes,2,No,0,32232,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:11:15,0,0,0,0,0,0
Guarantee Claimed Commission Settlement,0,Yes,2,No,0,32232,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:11:55,0,0,0,0,0,0
Guarantee Claimed Commission Settlement,0,Yes,2,No,0,32347,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:12:35,0,0,0,0,0,0
Guarantee Commission Refund,0,Yes,2,No,0,32226,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:13:15,0,0,0,0,0,0
Writeoff of Uncollected Commission,0,Yes,2,No,0,32196,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:13:54,0,0,0,0,0,0
Refund of Guarantee Charges,0,Yes,2,No,0,32433,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:14:34,0,0,0,0,0,0
Unauthorised Guarantee Transactions,0,Yes,2,No,0,32287,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:15:14,0,0,0,0,0,0
Unauthorised Guarantee Transactions,0,Yes,2,No,0,32261,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:15:53,0,0,0,0,0,0
Authorise/Delete Guarantee Issued,0,Yes,2,No,0,32269,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:16:33,0,0,0,0,0,0
Authorise/Delete Guarantee Issued,0,Yes,2,No,0,32191,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:17:13,0,0,0,0,0,0
Authorise/Delete Guarantee Received,0,Yes,2,No,0,32187,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:17:52,0,0,0,0,0,0
Authorisation of Guarantee Comm Transactions,0,Yes,2,No,0,32331,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:18:32,0,0,0,0,0,0
Authorisation Refund of Charges,0,Yes,2,No,0,32313,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:19:12,0,0,0,0,0,0
Authorise/Delete Internet Requests,0,Yes,2,No,0,32305,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:19:51,0,0,0,0,0,0
Guarantees Issued Outstanding,0,No,1,No,0,0,,,Yes,Could not find menu link,2026-02-03 08:20:33,0,0,0,0,0,0
Claims Received Under Guarantee,0,Yes,2,No,0,32366,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:20:37,0,0,0,0,0,0
Claims Paid / Cancelled under Guarantee,0,Yes,2,No,0,32230,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:21:17,0,0,0,0,0,0
Guarantee Payment Orders,0,Yes,2,No,0,32160,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:21:56,0,0,0,0,0,0
Inward Trade Swift Messages,0,Yes,2,No,0,32228,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:22:36,0,0,0,0,0,0
Inward Trade Swift Messages,0,Yes,2,No,0,32177,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:23:16,0,0,0,0,0,0
Processing of Repaired Messages,0,Yes,2,No,0,32231,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:23:55,0,0,0,0,0,0
Request Stop Payment of Cheque-MT111,0,Yes,2,No,0,32273,http://10.0.251.41:18080/BrowserWeb/servlet/BrowserServlet,10.0.251.41,No,,2026-02-03 08:24:35,0,0,0,0,0,0
